1000
59
/home/jvictor/Imagens/Datasets/Corel1000/test1/image.orig/
2934.0;455.0;822.0;525.0;478.0;560.0;885.0;600.0;128.0;145.0;2353.0;695.0;121.0;60.0;101.0;1446.0;576.0;114.0;61.0;55.0;86.0;708.0;932.0;653.0;172.0;85.0;92.0;128.0;764.0;452.0;70.0;75.0;68.0;155.0;734.0;1015.0;620.0;72.0;56.0;53.0;135.0;820.0;1068.0;64.0;64.0;114.0;866.0;3049.0;167.0;158.0;890.0;1586.0;862.0;895.0;832.0;1130.0;783.0;5917.0;56256.0;76.jpg;Data_set/Corel1000/thumbnails/76.jpg
3530.0;547.0;643.0;401.0;405.0;419.0;781.0;1096.0;202.0;182.0;4284.0;1192.0;568.0;160.0;186.0;10518.0;433.0;131.0;142.0;64.0;136.0;2791.0;557.0;371.0;131.0;128.0;146.0;98.0;2490.0;496.0;98.0;96.0;98.0;173.0;1472.0;860.0;354.0;83.0;55.0;86.0;192.0;1317.0;501.0;100.0;84.0;225.0;1613.0;1161.0;149.0;159.0;1508.0;1636.0;716.0;804.0;756.0;763.0;794.0;12170.0;34509.0;101.jpg;Data_set/Corel1000/thumbnails/101.jpg
3537.0;445.0;900.0;617.0;540.0;704.0;1084.0;1141.0;170.0;216.0;2999.0;1183.0;251.0;101.0;132.0;1652.0;572.0;174.0;90.0;84.0;122.0;751.0;964.0;748.0;253.0;120.0;103.0;116.0;666.0;522.0;68.0;92.0;90.0;224.0;855.0;1113.0;726.0;102.0;86.0;86.0;175.0;764.0;1309.0;109.0;92.0;175.0;1150.0;3414.0;253.0;178.0;1245.0;1863.0;899.0;783.0;875.0;1151.0;815.0;6156.0;49955.0;56.jpg;Data_set/Corel1000/thumbnails/56.jpg
3906.0;390.0;562.0;494.0;312.0;452.0;957.0;2166.0;260.0;242.0;2535.0;2011.0;857.0;192.0;193.0;2745.0;355.0;259.0;210.0;86.0;136.0;1130.0;589.0;461.0;288.0;225.0;140.0;126.0;1062.0;365.0;68.0;69.0;119.0;221.0;863.0;861.0;463.0;67.0;61.0;122.0;274.0;838.0;921.0;120.0;140.0;429.0;2506.0;2236.0;265.0;285.0;2357.0;2903.0;1149.0;1203.0;981.0;920.0;992.0;14235.0;36386.0;120.jpg;Data_set/Corel1000/thumbnails/120.jpg
2676.0;223.0;692.0;365.0;263.0;388.0;691.0;1014.0;91.0;100.0;1780.0;1049.0;548.0;118.0;140.0;3956.0;269.0;102.0;158.0;73.0;73.0;1031.0;785.0;427.0;94.0;131.0;98.0;61.0;954.0;235.0;28.0;39.0;60.0;113.0;1240.0;908.0;428.0;49.0;40.0;75.0;86.0;1183.0;802.0;56.0;82.0;238.0;1326.0;2231.0;131.0;107.0;1314.0;6239.0;1454.0;1452.0;1403.0;996.0;1451.0;19610.0;34034.0;258.jpg;Data_set/Corel1000/thumbnails/258.jpg
6932.0;951.0;1262.0;743.0;908.0;751.0;709.0;1381.0;260.0;279.0;944.0;1427.0;259.0;139.0;183.0;808.0;970.0;270.0;156.0;146.0;205.0;757.0;1210.0;825.0;265.0;181.0;214.0;244.0;1086.0;943.0;217.0;192.0;150.0;293.0;689.0;1173.0;770.0;179.0;142.0;162.0;333.0;1135.0;767.0;166.0;172.0;287.0;1415.0;921.0;291.0;328.0;1455.0;837.0;847.0;1163.0;742.0;1281.0;1179.0;8120.0;44946.0;795.jpg;Data_set/Corel1000/thumbnails/795.jpg
4041.0;538.0;822.0;380.0;562.0;433.0;519.0;1163.0;210.0;253.0;1873.0;1134.0;286.0;88.0;110.0;1029.0;696.0;280.0;106.0;81.0;119.0;598.0;1064.0;710.0;368.0;138.0;150.0;172.0;893.0;720.0;140.0;99.0;80.0;228.0;685.0;1008.0;617.0;97.0;77.0;78.0;261.0;958.0;973.0;102.0;97.0;174.0;1257.0;3596.0;285.0;305.0;1268.0;1936.0;1044.0;1199.0;939.0;1221.0;1171.0;11299.0;45030.0;918.jpg;Data_set/Corel1000/thumbnails/918.jpg
3925.0;551.0;808.0;518.0;475.0;417.0;540.0;1034.0;160.0;140.0;1011.0;952.0;265.0;87.0;126.0;2773.0;581.0;152.0;106.0;69.0;109.0;910.0;971.0;578.0;191.0;140.0;159.0;151.0;1347.0;614.0;107.0;90.0;103.0;144.0;785.0;875.0;626.0;128.0;76.0;75.0;159.0;1053.0;692.0;103.0;102.0;221.0;1116.0;988.0;209.0;164.0;1164.0;1198.0;895.0;1002.0;823.0;1122.0;967.0;24790.0;36123.0;540.jpg;Data_set/Corel1000/thumbnails/540.jpg
1904.0;217.0;411.0;282.0;256.0;289.0;598.0;599.0;97.0;80.0;5139.0;672.0;243.0;63.0;101.0;14493.0;282.0;95.0;71.0;40.0;47.0;3568.0;447.0;297.0;110.0;115.0;68.0;92.0;2949.0;264.0;43.0;45.0;45.0;76.0;1556.0;614.0;296.0;54.0;26.0;44.0;111.0;1257.0;565.0;52.0;52.0;101.0;941.0;2851.0;121.0;98.0;816.0;4294.0;831.0;831.0;951.0;608.0;894.0;13950.0;29748.0;162.jpg;Data_set/Corel1000/thumbnails/162.jpg
5199.0;649.0;795.0;683.0;800.0;711.0;1094.0;1711.0;412.0;408.0;2578.0;1776.0;369.0;151.0;179.0;1566.0;779.0;391.0;167.0;102.0;151.0;827.0;804.0;650.0;489.0;161.0;151.0;134.0;912.0;681.0;139.0;109.0;152.0;441.0;852.0;927.0;662.0;113.0;121.0;134.0;385.0;1033.0;1038.0;111.0;145.0;307.0;1818.0;3084.0;465.0;365.0;1901.0;1478.0;807.0;881.0;806.0;910.0;892.0;7051.0;43153.0;945.jpg;Data_set/Corel1000/thumbnails/945.jpg
2874.0;484.0;976.0;416.0;329.0;398.0;298.0;565.0;77.0;55.0;1216.0;478.0;67.0;35.0;76.0;1637.0;320.0;74.0;46.0;66.0;95.0;1806.0;870.0;368.0;52.0;67.0;110.0;144.0;4692.0;504.0;114.0;84.0;58.0;58.0;736.0;1122.0;405.0;91.0;54.0;54.0;82.0;765.0;264.0;62.0;54.0;66.0;767.0;300.0;65.0;89.0;545.0;472.0;613.0;1115.0;462.0;1021.0;699.0;19710.0;46638.0;871.jpg;Data_set/Corel1000/thumbnails/871.jpg
6620.0;703.0;1480.0;770.0;759.0;803.0;575.0;1277.0;199.0;226.0;862.0;1337.0;185.0;139.0;140.0;626.0;839.0;226.0;139.0;174.0;188.0;767.0;1582.0;872.0;223.0;137.0;205.0;187.0;879.0;817.0;149.0;184.0;127.0;215.0;816.0;1537.0;895.0;197.0;180.0;130.0;253.0;994.0;630.0;139.0;149.0;210.0;1330.0;948.0;259.0;280.0;1307.0;722.0;905.0;1029.0;985.0;1757.0;1054.0;7890.0;46553.0;768.jpg;Data_set/Corel1000/thumbnails/768.jpg
2440.0;361.0;442.0;313.0;316.0;305.0;342.0;651.0;102.0;111.0;853.0;567.0;152.0;39.0;72.0;837.0;437.0;109.0;79.0;51.0;82.0;493.0;538.0;413.0;169.0;115.0;81.0;107.0;833.0;411.0;84.0;49.0;53.0;125.0;461.0;580.0;435.0;80.0;39.0;54.0;114.0;732.0;483.0;77.0;60.0;112.0;772.0;1535.0;171.0;124.0;698.0;3963.0;1194.0;1743.0;1158.0;733.0;1359.0;35201.0;31750.0;982.jpg;Data_set/Corel1000/thumbnails/982.jpg
5829.0;825.0;1746.0;750.0;687.0;713.0;487.0;926.0;147.0;170.0;819.0;866.0;108.0;88.0;105.0;580.0;682.0;150.0;108.0;133.0;199.0;895.0;1743.0;760.0;171.0;100.0;174.0;189.0;936.0;848.0;198.0;186.0;103.0;156.0;879.0;1926.0;761.0;182.0;126.0;97.0;173.0;794.0;541.0;95.0;80.0;93.0;1007.0;881.0;145.0;144.0;952.0;695.0;916.0;812.0;884.0;1939.0;979.0;7159.0;50923.0;703.jpg;Data_set/Corel1000/thumbnails/703.jpg
3457.0;305.0;1118.0;361.0;325.0;352.0;649.0;1744.0;247.0;181.0;2493.0;1833.0;1044.0;156.0;141.0;4193.0;331.0;239.0;130.0;66.0;115.0;1298.0;1088.0;367.0;208.0;117.0;114.0;122.0;1492.0;266.0;32.0;58.0;54.0;233.0;1230.0;1388.0;326.0;56.0;61.0;97.0;243.0;1466.0;530.0;77.0;75.0;319.0;1814.0;2316.0;234.0;243.0;1944.0;1682.0;656.0;915.0;699.0;1208.0;906.0;16715.0;35631.0;371.jpg;Data_set/Corel1000/thumbnails/371.jpg
1843.0;223.0;678.0;469.0;200.0;446.0;699.0;664.0;73.0;93.0;2127.0;672.0;152.0;65.0;108.0;2406.0;234.0;85.0;63.0;60.0;102.0;1143.0;727.0;455.0;105.0;93.0;102.0;105.0;1064.0;201.0;30.0;63.0;50.0;109.0;1153.0;1042.0;528.0;58.0;54.0;44.0;93.0;1117.0;659.0;30.0;48.0;53.0;926.0;2334.0;113.0;91.0;1018.0;2071.0;1150.0;1064.0;1212.0;1099.0;1139.0;15416.0;47539.0;636.jpg;Data_set/Corel1000/thumbnails/636.jpg
3318.0;336.0;748.0;341.0;334.0;346.0;791.0;1891.0;202.0;187.0;1859.0;1819.0;1007.0;150.0;162.0;2404.0;334.0;209.0;146.0;57.0;69.0;814.0;852.0;346.0;166.0;158.0;85.0;86.0;1083.0;326.0;50.0;44.0;52.0;189.0;783.0;952.0;320.0;56.0;41.0;111.0;193.0;1102.0;732.0;63.0;90.0;373.0;1978.0;1990.0;164.0;207.0;1997.0;2547.0;794.0;1057.0;763.0;916.0;1009.0;22170.0;34391.0;364.jpg;Data_set/Corel1000/thumbnails/364.jpg
1932.0;215.0;360.0;233.0;211.0;233.0;393.0;992.0;95.0;99.0;1478.0;951.0;653.0;116.0;116.0;2405.0;271.0;129.0;126.0;52.0;71.0;658.0;387.0;254.0;98.0;150.0;82.0;85.0;753.0;239.0;44.0;44.0;51.0;125.0;577.0;495.0;242.0;35.0;26.0;56.0;144.0;618.0;436.0;41.0;44.0;156.0;1248.0;1558.0;155.0;141.0;1171.0;3544.0;769.0;773.0;752.0;616.0;833.0;44248.0;22981.0;411.jpg;Data_set/Corel1000/thumbnails/411.jpg
2378.0;319.0;478.0;218.0;285.0;207.0;253.0;649.0;122.0;99.0;693.0;577.0;361.0;77.0;89.0;2480.0;336.0;112.0;86.0;52.0;76.0;694.0;439.0;242.0;111.0;96.0;70.0;116.0;1045.0;290.0;49.0;62.0;51.0;113.0;679.0;559.0;232.0;54.0;41.0;54.0;118.0;1024.0;229.0;55.0;52.0;97.0;820.0;753.0;119.0;128.0;674.0;3715.0;791.0;1135.0;790.0;638.0;1127.0;46753.0;21798.0;445.jpg;Data_set/Corel1000/thumbnails/445.jpg
3675.0;461.0;1397.0;557.0;478.0;570.0;544.0;789.0;103.0;152.0;1345.0;808.0;188.0;91.0;89.0;1343.0;559.0;124.0;89.0;58.0;109.0;697.0;1539.0;703.0;166.0;108.0;91.0;105.0;696.0;475.0;73.0;91.0;62.0;141.0;781.0;1500.0;696.0;74.0;68.0;72.0;117.0;706.0;967.0;62.0;72.0;136.0;947.0;2767.0;166.0;141.0;988.0;1751.0;975.0;897.0;957.0;1769.0;855.0;6963.0;52857.0;94.jpg;Data_set/Corel1000/thumbnails/94.jpg
3776.0;420.0;902.0;550.0;426.0;582.0;1012.0;1278.0;142.0;165.0;2272.0;1216.0;513.0;138.0;171.0;2980.0;453.0;157.0;144.0;84.0;133.0;973.0;968.0;619.0;172.0;159.0;127.0;105.0;819.0;432.0;80.0;103.0;83.0;178.0;950.0;1095.0;660.0;91.0;77.0;90.0;172.0;792.0;1166.0;103.0;104.0;234.0;1568.0;3002.0;205.0;197.0;1576.0;3817.0;1152.0;822.0;1138.0;1217.0;847.0;7887.0;44466.0;544.jpg;Data_set/Corel1000/thumbnails/544.jpg
1400.0;195.0;311.0;158.0;200.0;157.0;160.0;293.0;49.0;54.0;390.0;283.0;175.0;29.0;44.0;1447.0;211.0;66.0;24.0;27.0;35.0;396.0;330.0;158.0;63.0;49.0;42.0;64.0;584.0;200.0;55.0;24.0;16.0;62.0;402.0;402.0;124.0;27.0;26.0;22.0;61.0;625.0;178.0;29.0;22.0;60.0;390.0;503.0;71.0;75.0;393.0;3082.0;489.0;699.0;463.0;412.0;762.0;65014.0;13678.0;481.jpg;Data_set/Corel1000/thumbnails/481.jpg
4098.0;364.0;799.0;472.0;369.0;502.0;816.0;1869.0;256.0;264.0;2617.0;1735.0;637.0;196.0;193.0;3765.0;477.0;255.0;213.0;134.0;165.0;1633.0;855.0;574.0;303.0;229.0;168.0;156.0;1536.0;364.0;51.0;83.0;83.0;270.0;1065.0;1100.0;502.0;98.0;100.0;134.0;280.0;993.0;768.0;114.0;127.0;377.0;2410.0;1956.0;261.0;285.0;2174.0;2358.0;1247.0;1123.0;992.0;1218.0;820.0;12456.0;36301.0;155.jpg;Data_set/Corel1000/thumbnails/155.jpg
1374.0;182.0;331.0;220.0;208.0;224.0;526.0;514.0;107.0;135.0;2363.0;636.0;212.0;41.0;68.0;2684.0;264.0;121.0;57.0;18.0;50.0;1304.0;332.0;281.0;186.0;76.0;55.0;80.0;1790.0;250.0;45.0;33.0;34.0;107.0;920.0;559.0;252.0;37.0;19.0;24.0;96.0;1343.0;477.0;46.0;28.0;74.0;794.0;2486.0;135.0;121.0;836.0;2929.0;1108.0;1565.0;1239.0;589.0;1789.0;28814.0;34572.0;622.jpg;Data_set/Corel1000/thumbnails/622.jpg
5568.0;656.0;1075.0;764.0;702.0;834.0;956.0;1492.0;189.0;233.0;1564.0;1529.0;226.0;184.0;150.0;1081.0;642.0;222.0;147.0;134.0;177.0;872.0;1177.0;853.0;217.0;172.0;184.0;163.0;792.0;655.0;144.0;148.0;124.0;276.0;913.0;1216.0;872.0;164.0;141.0;130.0;245.0;785.0;955.0;149.0;140.0;235.0;1629.0;1554.0;276.0;234.0;1554.0;1129.0;873.0;855.0;1022.0;1343.0;907.0;6862.0;47275.0;755.jpg;Data_set/Corel1000/thumbnails/755.jpg
5650.0;910.0;1207.0;757.0;778.0;735.0;769.0;1224.0;192.0;210.0;1180.0;1230.0;204.0;100.0;124.0;773.0;852.0;203.0;109.0;93.0;132.0;636.0;1301.0;825.0;226.0;144.0;161.0;199.0;1024.0;837.0;177.0;147.0;133.0;186.0;620.0;1314.0;840.0;153.0;113.0;130.0;199.0;973.0;805.0;145.0;97.0;211.0;1234.0;1153.0;239.0;239.0;1155.0;807.0;753.0;1005.0;786.0;1386.0;1041.0;7648.0;49286.0;89.jpg;Data_set/Corel1000/thumbnails/89.jpg
1855.0;208.0;478.0;302.0;215.0;335.0;408.0;642.0;91.0;92.0;1742.0;683.0;213.0;68.0;106.0;2257.0;238.0;99.0;70.0;59.0;94.0;1064.0;548.0;365.0;127.0;104.0;104.0;117.0;1444.0;240.0;43.0;50.0;36.0;128.0;971.0;815.0;363.0;51.0;32.0;46.0;125.0;1459.0;528.0;32.0;49.0;79.0;1039.0;2211.0;109.0;112.0;1032.0;2433.0;1186.0;1530.0;1116.0;969.0;1403.0;24995.0;38450.0;688.jpg;Data_set/Corel1000/thumbnails/688.jpg
4344.0;559.0;1490.0;612.0;564.0;612.0;579.0;1100.0;160.0;173.0;1399.0;1072.0;239.0;112.0;110.0;1120.0;561.0;167.0;113.0;84.0;150.0;853.0;1575.0;646.0;175.0;137.0;162.0;153.0;937.0;592.0;93.0;95.0;86.0;188.0;892.0;1653.0;686.0;105.0;85.0;86.0;182.0;880.0;704.0;84.0;99.0;165.0;1317.0;1504.0;208.0;176.0;1263.0;1667.0;1010.0;1057.0;1040.0;1766.0;941.0;8733.0;48445.0;905.jpg;Data_set/Corel1000/thumbnails/905.jpg
5942.0;790.0;1221.0;622.0;919.0;638.0;564.0;938.0;231.0;206.0;1141.0;1072.0;190.0;110.0;129.0;1530.0;878.0;194.0;129.0;100.0;143.0;1040.0;1209.0;583.0;228.0;159.0;183.0;209.0;1498.0;829.0;164.0;151.0;138.0;242.0;1210.0;1441.0;648.0;173.0;111.0;113.0;215.0;1820.0;579.0;161.0;108.0;179.0;1131.0;943.0;261.0;223.0;1126.0;741.0;717.0;1140.0;722.0;1320.0;1011.0;10019.0;45328.0;526.jpg;Data_set/Corel1000/thumbnails/526.jpg
984.0;112.0;326.0;190.0;141.0;181.0;315.0;407.0;57.0;52.0;2007.0;423.0;166.0;61.0;77.0;2368.0;161.0;58.0;48.0;28.0;58.0;911.0;372.0;251.0;66.0;62.0;61.0;64.0;1279.0;152.0;20.0;21.0;21.0;90.0;937.0;587.0;225.0;21.0;25.0;26.0;82.0;1326.0;406.0;28.0;17.0;37.0;738.0;2810.0;98.0;53.0;724.0;3561.0;1048.0;1350.0;1126.0;674.0;1370.0;30916.0;35985.0;647.jpg;Data_set/Corel1000/thumbnails/647.jpg
6751.0;759.0;1325.0;694.0;920.0;826.0;747.0;1260.0;227.0;268.0;1142.0;1307.0;191.0;183.0;178.0;863.0;1001.0;249.0;142.0;141.0;198.0;821.0;1418.0;821.0;297.0;183.0;213.0;219.0;893.0;832.0;179.0;192.0;182.0;297.0;912.0;1334.0;811.0;207.0;140.0;175.0;285.0;1102.0;769.0;161.0;147.0;217.0;1386.0;1011.0;290.0;264.0;1403.0;903.0;880.0;1141.0;931.0;1461.0;1083.0;7865.0;44963.0;791.jpg;Data_set/Corel1000/thumbnails/791.jpg
4767.0;318.0;1436.0;421.0;386.0;453.0;840.0;2497.0;291.0;281.0;2450.0;2493.0;1108.0;184.0;156.0;1700.0;362.0;291.0;170.0;74.0;71.0;669.0;1396.0;459.0;247.0;120.0;82.0;98.0;610.0;315.0;38.0;48.0;80.0;283.0;723.0;1562.0;395.0;48.0;66.0;132.0;277.0;735.0;890.0;68.0;106.0;594.0;2612.0;3057.0;274.0;273.0;2806.0;2253.0;763.0;727.0;768.0;1637.0;805.0;10009.0;38986.0;379.jpg;Data_set/Corel1000/thumbnails/379.jpg
4293.0;438.0;846.0;602.0;466.0;591.0;924.0;1406.0;191.0;194.0;1370.0;1415.0;427.0;153.0;149.0;1843.0;480.0;209.0;150.0;87.0;114.0;882.0;914.0;694.0;216.0;157.0;139.0;113.0;876.0;517.0;82.0;102.0;113.0;192.0;895.0;1042.0;706.0;107.0;91.0;115.0;183.0;841.0;1074.0;104.0;134.0;295.0;1510.0;1675.0;208.0;223.0;1594.0;1869.0;917.0;858.0;982.0;1081.0;860.0;19027.0;38024.0;550.jpg;Data_set/Corel1000/thumbnails/550.jpg
5035.0;624.0;1156.0;590.0;590.0;712.0;986.0;1573.0;207.0;229.0;1730.0;1742.0;453.0;146.0;158.0;1330.0;655.0;218.0;110.0;106.0;140.0;823.0;1208.0;807.0;273.0;157.0;136.0;138.0;779.0;688.0;113.0;110.0;123.0;220.0;842.0;1190.0;832.0;127.0;112.0;105.0;230.0;781.0;1065.0;132.0;143.0;341.0;1784.0;1773.0;238.0;219.0;1743.0;1395.0;949.0;831.0;1057.0;1338.0;872.0;7024.0;46572.0;583.jpg;Data_set/Corel1000/thumbnails/583.jpg
4710.0;347.0;1296.0;385.0;400.0;425.0;693.0;2521.0;364.0;303.0;2317.0;2594.0;1066.0;188.0;165.0;1652.0;353.0;364.0;183.0;64.0;101.0;729.0;1280.0;382.0;326.0;145.0;119.0;88.0;781.0;359.0;52.0;60.0;92.0;324.0;719.0;1484.0;367.0;71.0;76.0;128.0;339.0;877.0;687.0;90.0;95.0;456.0;2618.0;2566.0;302.0;368.0;2671.0;1813.0;779.0;881.0;781.0;1442.0;894.0;12129.0;37899.0;342.jpg;Data_set/Corel1000/thumbnails/342.jpg
3297.0;437.0;839.0;561.0;521.0;598.0;932.0;962.0;146.0;193.0;2621.0;969.0;258.0;95.0;133.0;2084.0;479.0;141.0;87.0;72.0;114.0;966.0;872.0;642.0;196.0;122.0;125.0;153.0;998.0;493.0;78.0;90.0;87.0;166.0;925.0;1047.0;619.0;103.0;82.0;73.0;195.0;1012.0;995.0;112.0;88.0;177.0;1192.0;2663.0;196.0;170.0;1303.0;2252.0;1005.0;1010.0;987.0;1154.0;978.0;10785.0;46110.0;69.jpg;Data_set/Corel1000/thumbnails/69.jpg
4946.0;534.0;896.0;638.0;552.0;623.0;713.0;1540.0;209.0;208.0;1320.0;1563.0;295.0;153.0;148.0;1297.0;661.0;251.0;143.0;132.0;172.0;776.0;1047.0;888.0;297.0;182.0;172.0;155.0;872.0;594.0;89.0;119.0;105.0;211.0;776.0;1031.0;828.0;165.0;115.0;110.0;235.0;875.0;1024.0;146.0;177.0;258.0;1712.0;1918.0;296.0;294.0;1767.0;2083.0;1296.0;1088.0;1206.0;1260.0;1141.0;9538.0;43920.0;803.jpg;Data_set/Corel1000/thumbnails/803.jpg
5335.0;630.0;1182.0;689.0;552.0;696.0;780.0;1545.0;184.0;196.0;1531.0;1514.0;419.0;156.0;139.0;1221.0;699.0;205.0;163.0;124.0;162.0;858.0;1250.0;810.0;242.0;158.0;175.0;141.0;754.0;643.0;116.0;150.0;120.0;210.0;828.0;1306.0;842.0;137.0;106.0;135.0;215.0;775.0;902.0;134.0;162.0;300.0;1679.0;1541.0;247.0;208.0;1774.0;1194.0;917.0;842.0;949.0;1334.0;922.0;6993.0;47569.0;594.jpg;Data_set/Corel1000/thumbnails/594.jpg
2567.0;300.0;673.0;404.0;332.0;419.0;777.0;965.0;120.0;160.0;3119.0;1042.0;463.0;109.0;132.0;3021.0;305.0;140.0;96.0;57.0;99.0;941.0;755.0;457.0;160.0;124.0;127.0;107.0;886.0;389.0;62.0;57.0;76.0;156.0;1027.0;905.0;473.0;63.0;48.0;65.0;147.0;928.0;867.0;69.0;46.0;152.0;1317.0;3626.0;143.0;147.0;1429.0;3458.0;1106.0;905.0;1199.0;1031.0;1034.0;8043.0;47935.0;947.jpg;Data_set/Corel1000/thumbnails/947.jpg
