1000
32
/home/jvictor/Imagens/Datasets/Corel1000/test1/image.orig/
0.0;3250.0;0.0;1803.0;18.0;1583.0;3.0;2093.0;0.0;4814.0;0.0;950.0;0.0;2093.0;33.0;2165.0;8.0;1285.0;8.0;1648.0;8.0;1630.0;0.0;1779.0;47.0;1317.0;45.0;1715.0;45.0;1139.0;0.0;2135.0;76.jpg;Data_set/Corel1000/thumbnails/76.jpg
38.0;3351.0;36.0;3168.0;36.0;3932.0;36.0;4751.0;36.0;3107.0;36.0;3806.0;36.0;4068.0;36.0;4076.0;15.0;1923.0;3.0;2468.0;15.0;3764.0;24.0;3152.0;15.0;2828.0;15.0;4454.0;15.0;4073.0;15.0;2453.0;101.jpg;Data_set/Corel1000/thumbnails/101.jpg
0.0;2860.0;8.0;2085.0;8.0;2231.0;0.0;3198.0;38.0;1241.0;8.0;1999.0;8.0;1490.0;8.0;2264.0;8.0;2533.0;8.0;4243.0;8.0;1655.0;17.0;2019.0;8.0;3704.0;8.0;3655.0;8.0;3287.0;8.0;2771.0;56.jpg;Data_set/Corel1000/thumbnails/56.jpg
3.0;3993.0;3.0;5457.0;3.0;4025.0;3.0;4637.0;35.0;5690.0;35.0;4922.0;3.0;3837.0;3.0;2693.0;3.0;3940.0;3.0;5554.0;3.0;4332.0;0.0;3125.0;3.0;4857.0;8.0;2196.0;9.0;4069.0;0.0;2673.0;120.jpg;Data_set/Corel1000/thumbnails/120.jpg
33.0;6144.0;33.0;6144.0;33.0;5982.0;33.0;3734.0;33.0;2732.0;33.0;6144.0;33.0;6144.0;33.0;4974.0;8.0;2204.0;8.0;1428.0;33.0;1669.0;33.0;1738.0;0.0;5731.0;3.0;2999.0;3.0;3285.0;3.0;4910.0;258.jpg;Data_set/Corel1000/thumbnails/258.jpg
17.0;3010.0;17.0;3113.0;0.0;2991.0;0.0;4023.0;17.0;3402.0;17.0;4191.0;0.0;2619.0;17.0;4113.0;17.0;1501.0;17.0;2120.0;17.0;3434.0;17.0;3620.0;20.0;2945.0;17.0;2781.0;17.0;2857.0;17.0;2439.0;795.jpg;Data_set/Corel1000/thumbnails/795.jpg
0.0;2394.0;20.0;1850.0;0.0;2538.0;0.0;4366.0;0.0;3894.0;11.0;1108.0;11.0;4338.0;0.0;2420.0;0.0;3578.0;17.0;1976.0;0.0;1543.0;0.0;1433.0;0.0;5400.0;0.0;2124.0;0.0;2606.0;0.0;4469.0;918.jpg;Data_set/Corel1000/thumbnails/918.jpg
36.0;6144.0;36.0;5964.0;36.0;6144.0;36.0;6144.0;36.0;2691.0;8.0;2447.0;36.0;3154.0;8.0;1933.0;8.0;3288.0;8.0;2608.0;8.0;3316.0;8.0;4520.0;8.0;2621.0;8.0;2961.0;8.0;3344.0;8.0;2948.0;540.jpg;Data_set/Corel1000/thumbnails/540.jpg
38.0;5408.0;38.0;5123.0;38.0;5453.0;38.0;4123.0;35.0;2903.0;35.0;4667.0;36.0;3428.0;39.0;3090.0;0.0;3032.0;8.0;1554.0;36.0;2029.0;36.0;4487.0;3.0;2695.0;15.0;2102.0;3.0;3155.0;3.0;2587.0;162.jpg;Data_set/Corel1000/thumbnails/162.jpg
17.0;3397.0;9.0;1565.0;3.0;3082.0;0.0;3593.0;9.0;1621.0;11.0;1393.0;18.0;1418.0;3.0;1632.0;33.0;1246.0;21.0;2194.0;9.0;1002.0;3.0;2287.0;17.0;2943.0;0.0;1957.0;0.0;3058.0;3.0;2535.0;945.jpg;Data_set/Corel1000/thumbnails/945.jpg
0.0;2475.0;38.0;5823.0;38.0;4371.0;36.0;2715.0;3.0;2653.0;38.0;1833.0;39.0;2326.0;36.0;6144.0;3.0;2678.0;33.0;2933.0;36.0;3908.0;36.0;6144.0;3.0;3155.0;33.0;3408.0;8.0;2130.0;3.0;2809.0;871.jpg;Data_set/Corel1000/thumbnails/871.jpg
17.0;5205.0;17.0;5365.0;17.0;5193.0;17.0;5201.0;17.0;4275.0;17.0;3252.0;17.0;2047.0;26.0;2757.0;20.0;1559.0;17.0;1584.0;0.0;1444.0;17.0;1979.0;20.0;2436.0;20.0;2220.0;17.0;1983.0;20.0;2331.0;768.jpg;Data_set/Corel1000/thumbnails/768.jpg
0.0;5784.0;35.0;1485.0;35.0;2592.0;35.0;6144.0;0.0;5399.0;11.0;1520.0;11.0;1146.0;0.0;3915.0;0.0;5535.0;18.0;1061.0;9.0;1239.0;0.0;5980.0;0.0;6144.0;0.0;4032.0;0.0;4453.0;0.0;6141.0;982.jpg;Data_set/Corel1000/thumbnails/982.jpg
26.0;4922.0;26.0;4005.0;3.0;2637.0;3.0;2281.0;8.0;4134.0;8.0;2393.0;8.0;2151.0;26.0;5205.0;0.0;1908.0;8.0;1773.0;26.0;3326.0;26.0;5310.0;26.0;4157.0;26.0;3922.0;26.0;5441.0;26.0;5949.0;703.jpg;Data_set/Corel1000/thumbnails/703.jpg
39.0;3626.0;36.0;2766.0;39.0;2129.0;39.0;2608.0;36.0;1769.0;0.0;2481.0;0.0;3441.0;0.0;3881.0;35.0;1168.0;18.0;1485.0;18.0;1760.0;0.0;2654.0;0.0;2451.0;0.0;3499.0;0.0;4209.0;0.0;4864.0;371.jpg;Data_set/Corel1000/thumbnails/371.jpg
0.0;5592.0;12.0;2453.0;12.0;3295.0;0.0;5104.0;0.0;3937.0;12.0;5313.0;12.0;4396.0;0.0;4995.0;0.0;4375.0;12.0;3804.0;12.0;3752.0;0.0;4725.0;0.0;5708.0;0.0;3264.0;11.0;2388.0;0.0;4675.0;636.jpg;Data_set/Corel1000/thumbnails/636.jpg
36.0;4481.0;33.0;3167.0;33.0;3835.0;36.0;5830.0;0.0;1502.0;35.0;2346.0;35.0;2021.0;36.0;1970.0;48.0;2941.0;47.0;2027.0;47.0;4199.0;47.0;3267.0;0.0;2605.0;0.0;2964.0;3.0;2808.0;0.0;1989.0;364.jpg;Data_set/Corel1000/thumbnails/364.jpg
33.0;3460.0;33.0;3329.0;6.0;5367.0;33.0;4608.0;6.0;5951.0;6.0;2400.0;3.0;1864.0;6.0;2536.0;33.0;1320.0;6.0;2522.0;3.0;2358.0;6.0;1948.0;18.0;5973.0;18.0;5977.0;18.0;5726.0;18.0;5672.0;411.jpg;Data_set/Corel1000/thumbnails/411.jpg
6.0;3072.0;33.0;5737.0;33.0;5892.0;33.0;5874.0;6.0;3399.0;8.0;1910.0;8.0;2736.0;8.0;2444.0;33.0;4768.0;33.0;1843.0;3.0;2777.0;6.0;2381.0;15.0;3451.0;15.0;2779.0;18.0;2710.0;15.0;2742.0;445.jpg;Data_set/Corel1000/thumbnails/445.jpg
15.0;1871.0;3.0;1918.0;35.0;1610.0;35.0;3904.0;8.0;2207.0;8.0;3955.0;8.0;4282.0;8.0;3098.0;0.0;1455.0;8.0;2316.0;17.0;2805.0;8.0;2573.0;17.0;3483.0;17.0;2690.0;17.0;3104.0;17.0;2068.0;94.jpg;Data_set/Corel1000/thumbnails/94.jpg
18.0;2386.0;36.0;2255.0;6.0;2279.0;36.0;2630.0;17.0;2714.0;9.0;3643.0;8.0;3295.0;17.0;2973.0;17.0;2440.0;8.0;2449.0;8.0;4602.0;17.0;1801.0;9.0;2964.0;8.0;2894.0;9.0;3646.0;9.0;3575.0;544.jpg;Data_set/Corel1000/thumbnails/544.jpg
33.0;5888.0;33.0;6144.0;33.0;6131.0;33.0;5681.0;33.0;5056.0;33.0;3602.0;3.0;1485.0;33.0;3703.0;33.0;6144.0;33.0;5550.0;33.0;3615.0;33.0;5691.0;15.0;4833.0;15.0;4489.0;15.0;4465.0;15.0;4470.0;481.jpg;Data_set/Corel1000/thumbnails/481.jpg
35.0;4704.0;35.0;4314.0;35.0;3434.0;3.0;2704.0;3.0;5327.0;3.0;4243.0;3.0;2805.0;3.0;3958.0;8.0;3303.0;8.0;5464.0;8.0;6140.0;8.0;6127.0;8.0;6142.0;8.0;6119.0;8.0;6065.0;8.0;6123.0;155.jpg;Data_set/Corel1000/thumbnails/155.jpg
0.0;6144.0;0.0;5473.0;0.0;5510.0;0.0;6144.0;0.0;6024.0;45.0;3277.0;45.0;2763.0;0.0;5926.0;0.0;5446.0;47.0;3044.0;47.0;3658.0;20.0;1991.0;0.0;6097.0;0.0;2976.0;44.0;2935.0;20.0;3045.0;622.jpg;Data_set/Corel1000/thumbnails/622.jpg
3.0;2533.0;3.0;2746.0;3.0;4022.0;3.0;3224.0;26.0;2302.0;26.0;1647.0;26.0;2172.0;26.0;2139.0;18.0;1594.0;0.0;1237.0;26.0;1645.0;26.0;1887.0;26.0;1542.0;26.0;1848.0;26.0;1646.0;26.0;1902.0;755.jpg;Data_set/Corel1000/thumbnails/755.jpg
0.0;2729.0;17.0;2417.0;0.0;3010.0;0.0;3247.0;0.0;2909.0;17.0;2339.0;17.0;2872.0;0.0;3660.0;0.0;2477.0;0.0;1782.0;3.0;1854.0;17.0;1863.0;0.0;2013.0;3.0;3276.0;0.0;2450.0;0.0;2810.0;89.jpg;Data_set/Corel1000/thumbnails/89.jpg
0.0;6134.0;0.0;4103.0;47.0;3578.0;0.0;2948.0;0.0;5980.0;0.0;3178.0;47.0;3799.0;0.0;3222.0;0.0;4169.0;47.0;5049.0;47.0;4570.0;0.0;5184.0;0.0;5420.0;47.0;3339.0;47.0;4219.0;0.0;5850.0;688.jpg;Data_set/Corel1000/thumbnails/688.jpg
18.0;2985.0;9.0;3488.0;8.0;2530.0;11.0;3606.0;0.0;2396.0;11.0;2204.0;8.0;2815.0;0.0;2192.0;11.0;3029.0;9.0;1923.0;11.0;1888.0;0.0;3085.0;8.0;1739.0;8.0;1933.0;8.0;1267.0;42.0;2576.0;905.jpg;Data_set/Corel1000/thumbnails/905.jpg
36.0;4115.0;36.0;2436.0;36.0;3467.0;36.0;4931.0;33.0;2909.0;3.0;2128.0;3.0;2060.0;17.0;1539.0;17.0;4075.0;8.0;2218.0;0.0;3740.0;17.0;2262.0;18.0;2683.0;18.0;4961.0;18.0;2834.0;18.0;2693.0;526.jpg;Data_set/Corel1000/thumbnails/526.jpg
0.0;6048.0;18.0;2668.0;18.0;3592.0;0.0;5737.0;0.0;5670.0;18.0;3175.0;18.0;3014.0;17.0;2167.0;0.0;5777.0;17.0;2898.0;18.0;3302.0;0.0;4540.0;0.0;6144.0;0.0;4970.0;17.0;2616.0;0.0;6100.0;647.jpg;Data_set/Corel1000/thumbnails/647.jpg
26.0;2928.0;26.0;3094.0;26.0;3210.0;0.0;2946.0;26.0;3402.0;17.0;2799.0;17.0;1722.0;0.0;4655.0;17.0;2540.0;17.0;2769.0;17.0;2596.0;20.0;2284.0;26.0;2514.0;26.0;3027.0;17.0;2433.0;17.0;2315.0;791.jpg;Data_set/Corel1000/thumbnails/791.jpg
3.0;2931.0;3.0;2664.0;3.0;2190.0;3.0;2066.0;3.0;2549.0;3.0;2194.0;26.0;2422.0;0.0;3006.0;26.0;2268.0;26.0;3222.0;26.0;1786.0;0.0;1796.0;3.0;5118.0;3.0;3749.0;3.0;2899.0;3.0;4050.0;379.jpg;Data_set/Corel1000/thumbnails/379.jpg
33.0;4010.0;33.0;5496.0;33.0;4279.0;17.0;2676.0;17.0;3061.0;17.0;1925.0;17.0;3206.0;17.0;3390.0;17.0;4029.0;17.0;3502.0;17.0;4667.0;0.0;2434.0;17.0;3779.0;17.0;3404.0;17.0;3206.0;17.0;5067.0;550.jpg;Data_set/Corel1000/thumbnails/550.jpg
17.0;2535.0;17.0;2635.0;3.0;2633.0;17.0;2547.0;17.0;2934.0;17.0;1359.0;17.0;2172.0;17.0;3099.0;17.0;2080.0;17.0;1975.0;0.0;4786.0;17.0;2520.0;36.0;2843.0;3.0;2124.0;3.0;1608.0;36.0;2992.0;583.jpg;Data_set/Corel1000/thumbnails/583.jpg
8.0;3639.0;8.0;4078.0;8.0;2274.0;0.0;2458.0;0.0;1902.0;35.0;2149.0;0.0;3993.0;0.0;5179.0;24.0;1275.0;33.0;1783.0;0.0;2031.0;0.0;3227.0;3.0;4883.0;8.0;1818.0;0.0;1872.0;3.0;1883.0;342.jpg;Data_set/Corel1000/thumbnails/342.jpg
0.0;2432.0;0.0;3418.0;0.0;3069.0;11.0;2056.0;0.0;3128.0;8.0;880.0;48.0;1108.0;0.0;2025.0;0.0;4619.0;47.0;1875.0;47.0;2391.0;0.0;2536.0;47.0;1784.0;47.0;2979.0;47.0;2446.0;11.0;2468.0;69.jpg;Data_set/Corel1000/thumbnails/69.jpg
35.0;3724.0;35.0;3124.0;33.0;3567.0;35.0;3510.0;38.0;3418.0;35.0;4293.0;35.0;5796.0;35.0;3164.0;0.0;3542.0;35.0;3750.0;35.0;3456.0;35.0;2164.0;0.0;5385.0;0.0;2215.0;26.0;2317.0;0.0;2447.0;803.jpg;Data_set/Corel1000/thumbnails/803.jpg
33.0;2959.0;33.0;2761.0;3.0;3178.0;33.0;2607.0;17.0;3056.0;3.0;1802.0;3.0;4266.0;3.0;1844.0;17.0;1838.0;3.0;3101.0;3.0;2833.0;3.0;2369.0;3.0;3015.0;3.0;3523.0;3.0;2907.0;3.0;2788.0;594.jpg;Data_set/Corel1000/thumbnails/594.jpg
6.0;2686.0;6.0;2592.0;6.0;3680.0;6.0;4352.0;18.0;1422.0;47.0;1894.0;11.0;1199.0;3.0;1249.0;11.0;2664.0;11.0;1151.0;11.0;2894.0;11.0;2169.0;3.0;3707.0;33.0;2434.0;33.0;3453.0;33.0;3335.0;947.jpg;Data_set/Corel1000/thumbnails/947.jpg
38.0;6140.0;38.0;6144.0;38.0;6083.0;38.0;5968.0;36.0;2286.0;36.0;4607.0;36.0;4463.0;35.0;3718.0;38.0;2216.0;38.0;3139.0;35.0;3152.0;35.0;2958.0;0.0;4828.0;33.0;1929.0;33.0;2187.0;0.0;2032.0;834.jpg;Data_set/Corel1000/thumbnails/834.jpg
0.0;2473.0;35.0;6144.0;35.0;5665.0;35.0;3350.0;3.0;3862.0;35.0;5508.0;35.0;6144.0;35.0;2882.0;3.0;3194.0;35.0;2281.0;35.0;2712.0;33.0;3497.0;3.0;5187.0;3.0;3914.0;3.0;4503.0;3.0;3057.0;169.jpg;Data_set/Corel1000/thumbnails/169.jpg
33.0;6048.0;33.0;5807.0;33.0;4409.0;33.0;4712.0;33.0;5734.0;33.0;1990.0;8.0;2040.0;33.0;3912.0;33.0;3654.0;33.0;3257.0;33.0;3671.0;33.0;4196.0;15.0;3486.0;18.0;2480.0;15.0;3037.0;15.0;2724.0;421.jpg;Data_set/Corel1000/thumbnails/421.jpg
33.0;6048.0;33.0;6044.0;33.0;5388.0;33.0;3043.0;33.0;4829.0;33.0;1836.0;3.0;2157.0;33.0;3299.0;33.0;4801.0;33.0;2331.0;33.0;4237.0;6.0;2676.0;15.0;4711.0;15.0;5406.0;15.0;5874.0;15.0;5811.0;415.jpg;Data_set/Corel1000/thumbnails/415.jpg
17.0;3931.0;17.0;3810.0;17.0;4395.0;17.0;4954.0;17.0;2029.0;8.0;3093.0;8.0;3730.0;17.0;2131.0;17.0;2773.0;17.0;2430.0;17.0;1989.0;17.0;1946.0;17.0;4721.0;17.0;4855.0;17.0;4846.0;17.0;5096.0;700.jpg;Data_set/Corel1000/thumbnails/700.jpg
0.0;5528.0;0.0;3130.0;0.0;2936.0;0.0;5685.0;0.0;4782.0;9.0;1799.0;9.0;2519.0;0.0;4252.0;0.0;4445.0;47.0;3463.0;47.0;2836.0;0.0;4903.0;0.0;6128.0;0.0;4420.0;0.0;6101.0;0.0;5727.0;655.jpg;Data_set/Corel1000/thumbnails/655.jpg
33.0;2404.0;33.0;2691.0;33.0;2683.0;33.0;2270.0;17.0;2642.0;0.0;1925.0;17.0;2608.0;20.0;2002.0;17.0;2308.0;0.0;4380.0;17.0;3286.0;17.0;2971.0;17.0;4807.0;17.0;4838.0;17.0;3227.0;17.0;2241.0;511.jpg;Data_set/Corel1000/thumbnails/511.jpg
9.0;4398.0;18.0;2845.0;9.0;1114.0;11.0;1572.0;0.0;3772.0;17.0;1047.0;11.0;1362.0;9.0;3394.0;17.0;1723.0;9.0;1425.0;11.0;1529.0;9.0;1664.0;0.0;1334.0;0.0;1819.0;0.0;1578.0;8.0;2138.0;967.jpg;Data_set/Corel1000/thumbnails/967.jpg
0.0;3060.0;0.0;1650.0;0.0;2365.0;44.0;1641.0;9.0;1433.0;8.0;2588.0;8.0;1515.0;0.0;1785.0;9.0;1748.0;8.0;2614.0;9.0;4718.0;9.0;3675.0;3.0;1913.0;0.0;2335.0;0.0;3023.0;0.0;3313.0;975.jpg;Data_set/Corel1000/thumbnails/975.jpg
36.0;3165.0;36.0;4754.0;36.0;5329.0;36.0;3153.0;9.0;1812.0;9.0;4452.0;9.0;4062.0;9.0;1804.0;8.0;2202.0;8.0;4299.0;8.0;4345.0;8.0;3744.0;9.0;3584.0;9.0;2935.0;9.0;3074.0;9.0;4564.0;529.jpg;Data_set/Corel1000/thumbnails/529.jpg
6.0;2716.0;33.0;5808.0;33.0;6048.0;33.0;5744.0;6.0;2562.0;33.0;2768.0;33.0;4239.0;33.0;5374.0;33.0;4371.0;8.0;2550.0;8.0;2321.0;33.0;2794.0;15.0;5675.0;15.0;4649.0;15.0;4085.0;15.0;5002.0;418.jpg;Data_set/Corel1000/thumbnails/418.jpg
36.0;5339.0;36.0;5204.0;36.0;3632.0;36.0;4102.0;0.0;3135.0;35.0;2130.0;17.0;2569.0;17.0;2415.0;0.0;2787.0;0.0;2182.0;3.0;2465.0;3.0;2483.0;17.0;4034.0;17.0;1946.0;0.0;2603.0;17.0;2760.0;864.jpg;Data_set/Corel1000/thumbnails/864.jpg
36.0;4291.0;35.0;3001.0;35.0;2448.0;35.0;4753.0;35.0;5981.0;35.0;3472.0;3.0;3123.0;0.0;3257.0;17.0;2154.0;17.0;2216.0;17.0;2111.0;0.0;2107.0;17.0;2940.0;17.0;3051.0;17.0;2313.0;0.0;2198.0;830.jpg;Data_set/Corel1000/thumbnails/830.jpg
17.0;5710.0;17.0;4724.0;17.0;4384.0;17.0;3271.0;17.0;2716.0;26.0;2317.0;3.0;2325.0;26.0;2352.0;17.0;1861.0;8.0;1305.0;0.0;1653.0;17.0;2218.0;17.0;2256.0;17.0;2399.0;17.0;1855.0;17.0;2473.0;743.jpg;Data_set/Corel1000/thumbnails/743.jpg
35.0;2756.0;33.0;2118.0;33.0;3473.0;33.0;1797.0;0.0;3140.0;3.0;2248.0;8.0;2279.0;8.0;3630.0;0.0;5832.0;0.0;4165.0;8.0;2866.0;17.0;2726.0;0.0;5787.0;0.0;4306.0;0.0;2074.0;17.0;3637.0;887.jpg;Data_set/Corel1000/thumbnails/887.jpg
17.0;5176.0;36.0;2309.0;45.0;1538.0;17.0;4066.0;17.0;3337.0;47.0;2797.0;47.0;2886.0;17.0;1735.0;0.0;2809.0;47.0;3173.0;47.0;4091.0;17.0;3173.0;0.0;4580.0;0.0;2154.0;47.0;2021.0;17.0;3925.0;654.jpg;Data_set/Corel1000/thumbnails/654.jpg
8.0;1601.0;8.0;2390.0;8.0;2858.0;8.0;2943.0;0.0;2161.0;3.0;1828.0;8.0;2148.0;8.0;1959.0;0.0;3905.0;0.0;1914.0;0.0;2544.0;0.0;2183.0;8.0;2382.0;8.0;1826.0;0.0;2611.0;0.0;2105.0;64.jpg;Data_set/Corel1000/thumbnails/64.jpg
0.0;1990.0;8.0;1607.0;0.0;1965.0;8.0;2000.0;0.0;2158.0;8.0;1842.0;0.0;2509.0;8.0;3309.0;8.0;2295.0;8.0;1869.0;48.0;1117.0;8.0;1844.0;0.0;2402.0;8.0;2685.0;8.0;1978.0;8.0;3078.0;37.jpg;Data_set/Corel1000/thumbnails/37.jpg
36.0;4673.0;36.0;3574.0;36.0;3407.0;36.0;3645.0;33.0;4328.0;35.0;4207.0;35.0;5460.0;35.0;5608.0;33.0;2758.0;35.0;2890.0;35.0;3373.0;35.0;2799.0;35.0;4897.0;35.0;3332.0;3.0;3517.0;35.0;3010.0;858.jpg;Data_set/Corel1000/thumbnails/858.jpg
0.0;3055.0;8.0;2529.0;8.0;2584.0;3.0;2063.0;8.0;2355.0;8.0;1924.0;8.0;2605.0;8.0;3456.0;8.0;2629.0;8.0;2313.0;3.0;1589.0;0.0;2385.0;3.0;2471.0;6.0;1643.0;15.0;1716.0;15.0;2412.0;23.jpg;Data_set/Corel1000/thumbnails/23.jpg
0.0;4423.0;17.0;2442.0;0.0;1956.0;0.0;3384.0;17.0;1465.0;17.0;1433.0;17.0;1983.0;17.0;1825.0;26.0;3026.0;26.0;2498.0;17.0;2306.0;26.0;2487.0;26.0;3805.0;26.0;4138.0;26.0;5068.0;26.0;3955.0;722.jpg;Data_set/Corel1000/thumbnails/722.jpg
35.0;3300.0;36.0;2086.0;36.0;2763.0;35.0;2984.0;8.0;6126.0;8.0;5702.0;8.0;5791.0;8.0;4014.0;8.0;6121.0;8.0;5771.0;8.0;5556.0;8.0;5715.0;8.0;3574.0;8.0;5476.0;8.0;5822.0;8.0;5424.0;888.jpg;Data_set/Corel1000/thumbnails/888.jpg
36.0;2182.0;9.0;1612.0;6.0;1221.0;17.0;1897.0;17.0;2179.0;9.0;2127.0;8.0;2661.0;8.0;1687.0;9.0;2541.0;9.0;2169.0;9.0;2115.0;9.0;2446.0;9.0;4707.0;9.0;3746.0;9.0;4140.0;9.0;4186.0;510.jpg;Data_set/Corel1000/thumbnails/510.jpg
38.0;3164.0;38.0;3140.0;38.0;2869.0;38.0;2751.0;3.0;3102.0;33.0;3119.0;33.0;2739.0;3.0;2396.0;3.0;2791.0;3.0;2361.0;15.0;2891.0;15.0;2254.0;0.0;2869.0;0.0;2616.0;3.0;2528.0;33.0;2403.0;885.jpg;Data_set/Corel1000/thumbnails/885.jpg
6.0;5501.0;33.0;3714.0;6.0;5371.0;6.0;3182.0;6.0;5501.0;6.0;3274.0;3.0;2334.0;6.0;2115.0;6.0;4116.0;6.0;3198.0;3.0;1385.0;6.0;3072.0;6.0;4647.0;6.0;3995.0;6.0;3058.0;6.0;4153.0;480.jpg;Data_set/Corel1000/thumbnails/480.jpg
36.0;2160.0;35.0;5133.0;35.0;5560.0;38.0;3941.0;3.0;2870.0;3.0;2938.0;3.0;4178.0;35.0;3470.0;3.0;4256.0;3.0;5773.0;3.0;5479.0;3.0;5513.0;3.0;4262.0;3.0;5005.0;3.0;3939.0;3.0;3221.0;150.jpg;Data_set/Corel1000/thumbnails/150.jpg
17.0;5801.0;17.0;6002.0;17.0;5952.0;17.0;6022.0;17.0;4504.0;17.0;4479.0;17.0;3631.0;17.0;2812.0;20.0;2278.0;17.0;2121.0;17.0;1574.0;17.0;2470.0;17.0;2900.0;17.0;2486.0;17.0;2691.0;20.0;2683.0;760.jpg;Data_set/Corel1000/thumbnails/760.jpg
26.0;3600.0;26.0;2962.0;26.0;2592.0;0.0;2675.0;26.0;5588.0;26.0;5221.0;26.0;2229.0;26.0;4100.0;8.0;2400.0;8.0;1948.0;8.0;2475.0;18.0;1870.0;17.0;1775.0;20.0;1486.0;0.0;1417.0;26.0;1500.0;782.jpg;Data_set/Corel1000/thumbnails/782.jpg
35.0;4990.0;35.0;4234.0;35.0;3518.0;35.0;4116.0;35.0;1924.0;8.0;2281.0;8.0;2330.0;8.0;2483.0;0.0;2225.0;0.0;2011.0;0.0;2340.0;8.0;1444.0;3.0;5192.0;3.0;3394.0;0.0;3482.0;3.0;4211.0;251.jpg;Data_set/Corel1000/thumbnails/251.jpg
33.0;3791.0;33.0;4156.0;33.0;4821.0;33.0;3895.0;35.0;1864.0;35.0;1621.0;47.0;1321.0;0.0;1221.0;47.0;1540.0;0.0;1789.0;47.0;1497.0;47.0;1341.0;0.0;2459.0;0.0;3285.0;0.0;2254.0;3.0;4940.0;316.jpg;Data_set/Corel1000/thumbnails/316.jpg
0.0;4756.0;0.0;1892.0;0.0;4096.0;0.0;6144.0;8.0;2799.0;0.0;1771.0;0.0;1697.0;0.0;6000.0;0.0;2980.0;0.0;3100.0;0.0;1365.0;0.0;2536.0;0.0;3533.0;0.0;3146.0;0.0;2142.0;0.0;4485.0;46.jpg;Data_set/Corel1000/thumbnails/46.jpg
